SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Angola,AGO,,,,76.78,"data have been revised,there are estimated data so the unit is the smallest available",Angolan Institute of Communications,2024-10-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Angola,AGO,,,,137323.0,,Angolan Institute of Communications,2024-10-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Angola,AGO,,,,52.21448781,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Angola,AGO,,,,36749906.0,,UN Population Division World Population Prospects 2024,2024-07-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Armenia,ARM,,,,2943393.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Armenia,ARM,,,,545876.0,,Ministry of High-Tech Industry of Armenia,2024-10-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Armenia,ARM,,,,91.74346188,,The Statistical Committee of the Republic of Armenia,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Armenia,ARM,,,,3036890.0,,Ministry of High-Tech Industry of Armenia,2024-10-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Armenia,ARM,,,,79.99663036,All ages.,The Statistical Committee of the Republic of Armenia,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Armenia,ARM,,,,100.0,,Ministry of High-Tech Industry of Armenia,2024-10-16
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Burkina Faso,BFA,,,,42.39,,ITU estimate.,2026-07-01
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Burkina Faso,BFA,,,,105795.0,,ITU Research based on ARCEP,2025-10-30
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Burkina Faso,BFA,,,,23025776.0,,UN Population Division World Population Prospects 2024,2024-07-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Burkina Faso,BFA,,,,25.36120033,Aged 15 and older.,Gallup World Poll.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Botswana,BWA,,,,2774706.0,,Botswana Communications Regulatory Authority (BOCRA),2024-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Botswana,BWA,,,,91.0,,Botswana Communications Regulatory Authority (BOCRA),2024-10-15
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Botswana,BWA,,,,67.79829534,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Botswana,BWA,,,,152906.0,,Botswana Communications Regulatory Authority (BOCRA),2025-07-10
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Botswana,BWA,,,,2480244.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Barbados,BRB,,,,76.91146824,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Barbados,BRB,,,,282336.0,,UN Population Division World Population Prospects 2024,2024-07-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Barbados,BRB,,,,69.67510223,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Cambodia,KHM,,,,19029120.0,,Telecommunication Regulator of Cambodia (TRC),2024-10-24
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Cambodia,KHM,,,,68.92549896,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Cambodia,KHM,,,,69.00404302,,ITU estimate.,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Cambodia,KHM,,,,17423880.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Cambodia,KHM,,,,634546.0,,Telecommunication Regulator of Cambodia (TRC),2024-10-24
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Cambodia,KHM,,,,93.1,,Telecommunication Regulator of Cambodia (TRC),2024-10-24
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Colombia,COL,,,,99.8,"Source: Colombia TIC, Se infiere toda la población de los municipios a las cabeceras municipales de acuerdo a la desagraciacion poblacional provista por la Entidad Estadística Nacional",Ministerio de Tecnologías de la Información y las Comunicaciones,2024-10-15
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Colombia,COL,,,,44951860.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2024-10-15
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Colombia,COL,,,,77.33686322,Aged 5 and older.,Departamento Administrativo Nacional de Estadistica (DANE),2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Colombia,COL,,,,52321152.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Colombia,COL,,,,63.93571464,,Ministry of Industry and Information Technology,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Colombia,COL,,,,8913945.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2024-10-15
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Spain,ESP,,,,47911579.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Spain,ESP,,,,96.44723181,,Instituto Nacional de Estadistica,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Spain,ESP,,,,17830207.0,The figure has been update. Data as of anual bases,Comisión Nacional de los Mercados y la Competencia,2024-10-11
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Spain,ESP,,,,99.8,	Provisional data,Comisión Nacional de los Mercados y la Competencia,2026-07-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Spain,ESP,,,,95.44564516,Aged 16-74.,Instituto Nacional de Estadistica,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Spain,ESP,,,,53937217.0,	Provisional data,Comisión Nacional de los Mercados y la Competencia,2024-10-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Ethiopia,ETH,,,,40719503.0,,Ethiopian Communications Authority,2025-04-03
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Ethiopia,ETH,,,,20.33749962,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Ethiopia,ETH,,,,688273.0,,Ethiopian Communications Authority,2025-04-03
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Ethiopia,ETH,,,,128691692.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Ethiopia,ETH,,,,26.81885023,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Ethiopia,ETH,,,,35.0,,Ethiopian Communications Authority,2025-02-18
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Honduras,HND,,,,91.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2025-02-12
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Honduras,HND,,,,58.0685997,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Honduras,HND,,,,5262380.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2024-10-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Honduras,HND,,,,10644851.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Honduras,HND,,,,464342.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2024-10-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Honduras,HND,,,,50.83034008,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,India,IND,,,,39480000.0,As in December 2023,Department of Telecommunications,2024-11-08
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,India,IND,,,,1438069596.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,India,IND,,,,79.4974669,,ITU estimate.,2026-02-02
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,India,IND,,,,98.8,As in December 2023,Department of Telecommunications,2024-11-08
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,India,IND,,,,60.25230026,,ITU estimate.,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,India,IND,,,,865290000.0,As in December 2023,Department of Telecommunications,2024-11-08
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Indonesia,IDN,,,,69.20836554,Aged 5 and older.,BPS-Statistics Indonesia,2026-02-02
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Indonesia,IDN,,,,333131912.0,,Ministry of Communications and Informatics,2024-10-15
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Indonesia,IDN,,,,87.08827778,,BPS-Statistics Indonesia,2026-02-02
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Indonesia,IDN,,,,281190067.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Indonesia,IDN,,,,13543912.0,,Ministry of Communications and Informatics,2024-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Indonesia,IDN,,,,98.96,,Ministry of Communications and Informatics,2025-02-04
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2023,Iraq,IRQ,,,,98.2,98.2%,Communications and Media Commission,2024-11-10
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Iraq,IRQ,,,,23813015.0,,Communications and Media Commission,2024-11-10
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2023,Iraq,IRQ,,,,81.80889893,,ITU estimate.,2026-02-02
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Iraq,IRQ,,,,87.61072015,,ITU estimate.,2026-02-02
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2023,Iraq,IRQ,,,,7766825.0,Provisional value.,Communications and Media Commission,2025-01-27
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2023,Iraq,IRQ,,,,45074049.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2023,Israel,ISR,,,,79.27507795,,ITU estimate.,2026-07-08
